fileName,id,Title,Keywords
pubmedf__557,557,association of furosemide or hydrochlorothiazide use with risk of atrial fibrillation post pacemaker implantation among elderly patients,furosemide pacemaker remains cardiac ablation patients case 551 block oral myocardial ventricular pacemaker daily elderly risk fibrillation research unknown post pathologic cases aggravates among furosemide baseline agedatrial previous use associationatrial year hydrochlorothiazide known taking might incident fibrillation basic implantation new heart patients remodeling increase af history
pubmedf__558,558,impact of covid-19 on pacemaker implant,pandemic periodpacemaker pacemaker covid cardiac 19atrial ablation implantation block impact implant including ventricular pacemaker 19 independent according mandatory fibrillation novo social atrioventricular previous period grade year covid period heart implants occurred case isolation
pubmedf__559,559,a rare case of pacemaker lead endocarditis successfully treated with open heart surgery,tte tee treated thrombus pacemaker carries intraoperative epidermidis clock 30 vegetation revealed endocarditis gene mouse activity pacemaker surgery lead ) risk epidermidis although cell expression attached rare vegetation successfully mm leads large 17 open feverpacemaker persistent complication high scn staphylococcus heart caused ct rhythm × around finding casecircadian scan
pubmedf__560,560,hyperpolarization-activated cation and t-type calcium ion channel expression in porcine and human renal pacemaker tissues,contractions tissues muscle ttc tissuestype activity lacked cardiac pacemaker ablation block isoform coordinating calcium triggers drive peristaltic conductances human ventricular activity pacemaker upper murine surrounding minor channel express fibrillation porcine expression calyx papillae hyperpolarizationatrial underlie adjacent ion cav3 porcine year cation renal muscle smooth heart peristalsis urinary tract activated case
pubmedf__561,561,clinical characteristics and outcome of cardiovascular implantable electronic device infections in turkey,agents investigate pacemaker cardiac consecutive ablation patients block outcomeatrial definite related ventricular presentation treatedcardiovascular hospitals causative characteristics 144 cardiovascular fibrillation multivariate infections turkey included 11 pocket infection implantable device cied year leading infection study electronic common showed clinical generator heart major case device analysis
pubmedf__562,562,increased incidence of electrical abnormalities in a pacemaker lead family,intervention may insulation months leads demonstrated electrical datum surgical abnormalitiescardiac riskpacemaker ultimately 63 %) method pacemaker therapy 105 ) lead risk manifested increased 18 reflect median high conclusion tendril higher leads demonstrate crt follow significantly family findings represent failure required 7 year abnormalities followed 54 incidence early actively device
pubmedf__563,563,predictors of patient satisfaction after cardiac pacemaker implantation or icd implantation,92 predictorscardiac ): professionals regression patient included datum satisfaction implantation sectional 65 participants method revealed pacemaker therapy 64 ) outcomecardiac measuring risk logistic factors health high conclusion individualized crt associated organization satisfaction device care year study care icd postdischarge 05 six predictors following medical analysis identified kindness
pubmedf__564,564,investigation into the effect of transcranial direct current stimulation on cardiac pacemakers,disqualify direct may investigation pacemaker cardiac cardiac ablation case electrical block v function unlikely ventricular pacemaker would candidacy damage circuitry fibrillation invariably current transcranial 12 potentials neurodegenerative tdcs energy implanted (∼ criterion external effectatrial occasionally studies limit stimulation year related diseasetranscranial defibrillators impacts damage heart seems patients pacemakers 500 strong
pubmedf__565,565,effectiveness of pacemaker tele-monitoring on quality of life functional capacity event detection and workload: the poniente trial,index pacemaker activity cardiac 4 utility ablation capacity data block index geriatr event trial int duke ventricular pacemaker quality ) monitoring status visual fibrillation score effectivenessatrial 3 detection 2016 154 trial year gerontol scale scoreponiente workload unlike analog collection 5d carried vs tele heart life poniente case functional suggests
pubmedf__566,566,change from cardioinhibitory syncope to iatrogenic positional syncope: superior vena cava syndrome treated by superior vena cava stenting and leadless pacemaker implantation,leadless intervention may syncope central treated stenting aortic percutaneous cases implantation outcome widespread repeat eventually removal either superior pacemaker group intrathoracic lead risk cava catheters require may alternative changevalve high treatment cava positional malignancy year tavr vena followed cardioinhibitory mortality potential syndrome venous usesuperior syndrome iatrogenic
